address	parent-address	primary-address	street	name	name-cy	point	end-date
2X5S1ANG			45900087	LECONFIELD PRIMARY SCHOOL		[53.8801645,-0.4536179]	
2X5S1AV5			45904205	BEVERLEY GRAMMAR SCHOOL		[53.8330922,-0.4399273]	
2X5S1AV6			45903561	BISHOP BURTON COLLEGE		[53.8480584,-0.5034451]	
2X5S1BR6			45904037	TICKTON C OF E PRIMARY SCHOOL		[53.8626235,-0.3797968]	
2X5S1C22			45900423	SWINEMOOR PRIMARY SCHOOL		[53.8489383,-0.4199259]	
2X5S1C49			45902192	HORNSEA NURSERY SCHOOL		[53.9102103,-0.1688315]	
2X5S1CVV			45912664	WITHERNSEA HIGH SCHOOL		[53.732075,0.0242799]	
2X5S1NSP			45908292	COTTINGHAM CROXBY PRIMARY SCHOOL		[53.7713026,-0.3949055]	
2X5S1P7Q			45904335	GANTON SPECIAL SCHOOL		[53.7500178,-0.4193759]	
2X5S1P9S			45904779	DUNSWELL ACADEMY		[53.8015877,-0.3710336]	
2X5S1R7A			45901286	10 WAWNE PRIMARY SCHOOL		[53.8171147,-0.3508819]	
2X5S1WP5			5302494	37 SAVILE CLOSE DAY CENTRE		[53.7167308,-1.8683649]	
2X5S1X7K			5302786	WARLEY ROAD PRIMARY SCHOOL		[53.7175536,-1.891152]	
2X5S1X93			5302816	MOUNT PELLON JUNIOR AND INFANTS SCHOOL		[53.7270486,-1.8853532]	
2X5S1XX2			5301103	WELLESLEY PARK		[53.7236769,-1.8938642]	
2X5S1Y1H			5302878	CHRIST CHURCH CE PRIMARY SCHOOL		[53.7297457,-1.8959559]	
2X5S1YA0			5303044	WARLEY TOWN SCHOOL		[53.718526,-1.9155914]	
2X5S1YA1			5303098	WAINSTALLS JUNIOR AND INFANTS SCHOOL		[53.7522767,-1.9307047]	
2X5S1YAC			5300460	MOORSIDE COMMUNITY PRIMARY SCHOOL		[53.7450323,-1.8839551]	
2X5S1YHB			5300547	ASH GREEN COMMUNITY PRIMARY SCHOOL		[53.7530728,-1.9111399]	
2X5S1YHW			5300393	THE NORTH HALIFAX GRAMMAR SCHOOL		[53.7556549,-1.8828036]	
2X5S1YSA			5302658	THE CROSSLEY HEATH SCHOOL		[53.7116629,-1.8781527]	
2X5S1YW2			5301474	COPLEY PRIMARY SCHOOL		[53.6996804,-1.8683572]	
2X5S1Z1G			5301057	SALTERHEBBLE JUNIOR AND INFANTS SCHOOL		[53.7071896,-1.856245]	
2X5S1Z2V			5300746	THE RIDINGS SCHOOL		[53.7403966,-1.8861661]	
2X5S1Z99			5300633	LEE MOUNT PRIMARY SCHOOL		[53.7326312,-1.8773497]	
2X5S1ZA5			5300346	RAWSON JUNIOR INFANT AND NURSERY SCHOOL		[53.7354062,-1.8667455]	
2X5S1ZG0			5300254	ST JOSEPHS CATHOLIC PRIMARY SCHOOL		[53.7287156,-1.8559143]	
2X5S1ZT4			5302314	HIPPERHOLME GRAMMAR SCHOOL		[53.7285039,-1.8132036]	
2X5S200Q			5302104	45 HIPPERHOLME GRAMMAR JUNIOR SCHOOL		[53.7256645,-1.808033]	
2X5S2018			5302114	HIPPERHOLME AND LIGHTCLIFFE HIGH SCHOOL AND SPORTS COLLEGE		[53.7225684,-1.7894223]	
2X5S202N			5301028	PARK LANE HIGH SCHOOL		[53.6980212,-1.8485214]	
2X5S20GS			5301520	THE GREETLAND ACADEMY		[53.6890236,-1.8712974]	
2X5S20RZ			5301670	BOWLING GREEN PRIMARY SCHOOL		[53.6701715,-1.8853851]	
2X5S20TT			5301223	THE BROOKSBANK SCHOOL SPORTS COLLEGE		[53.6812588,-1.849005]	
2X5S211D			5301308	ST PATRICKS CATHOLIC PRIMARY SCHOOL		[53.6833593,-1.8540091]	
2X5S212D			5301322	ELLAND CE JUNIOR INFANTS AND NURSERY SCHOOL		[53.6857134,-1.8393443]	
2X5S212F			5301228	CROSS LANE PRIMARY SCHOOL		[53.6793477,-1.8446064]	
2X5S2191			5306937	SACRED HEART CATHOLIC PRIMARY SCHOOL		[53.7053721,-1.9226159]	
2X5S21BK			5303236	SOWERBY BRIDGE HIGH SCHOOL		[53.7142606,-1.9086302]	
2X5S2218			5304965	CALDER HIGH SCHOOL		[53.7326284,-1.9753168]	
2X5S223N			5305019	SCOUT ROAD PRIMARY SCHOOL		[53.7271367,-1.9753198]	
2X5S2279			5304775	CENTRAL STREET INFANT AND NURSERY SCHOOL		[53.7410157,-2.0159893]	
2X5S22FY			5304742	RIVERSIDE JUNIOR SCHOOL		[53.7405934,-2.0146095]	
2X5S22G3			5304686	STUBBINGS INFANT SCHOOL		[53.7422925,-2.0108501]	
2X5S2KD6			34203411	SAXTON C OF E PRIMARY SCHOOL		[53.8258763,-1.2790474]	
2X5S2M4W			34205539	SOUTH MILFORD CP SCHOOL		[53.7759758,-1.2514812]	
2X5S2M4Y			34204035	BURTON SALMON COUNTY PRIMARY SCHOOL		[53.7412734,-1.2573892]	
2X5S2RQM			7711410	2		[53.9443457,-1.8824911]	
2X5S2S4S	5T8KAZNQ	5T8KAZNQ	7744030	ANNEX		[53.9104489,-1.7499828]	
2X5S2S4X			7740810	GREYSTONE MANOR		[53.9199253,-1.7559557]	
2X5S2S85			7766915	BURLEY AND WOODHEAD CE PRIMARY SCHOOL		[53.9062763,-1.7489269]	
2X5S2SMA			7710080	11 MOORFIELD SCHOOL		[53.9204024,-1.8103966]	
2X5S2SWM			7711300	BEN RHYDDING PRIMARY SCHOOL		[53.9248895,-1.8017773]	
2X5S2SWW			7745000	ASHLANDS FIRST SCHOOL		[53.9283315,-1.8128933]	2009-06-01
2X5S2SWZ			7720370	ILKLEY GRAMMAR SCHOOL		[53.9218352,-1.8140643]	
2X5S33VA			5303927	TODMORDEN SPECIALIST VISUAL ARTS COLLEGE		[53.7208681,-2.1102699]	
2X5S34BM			5304050	CORNHOLME JUNIOR INFANT AND NURSERY SCHOOL		[53.7320682,-2.1504672]	
2X5S3678			34403151	WESTWAYS PRIMARY SCHOOL		[53.3853228,-1.5023746]	
2X5S36CB			34403618	60 WESTBOURNE SCHOOL		[53.3747154,-1.5021669]	
2X5S36D3			34402531	4		[53.3752056,-1.4863033]	
2X5S378K			34402846	266-268		[53.3759694,-1.5062772]	
2X5S382Y			34402846	OAKBROOK		[53.3726192,-1.5170562]	
2X5S3876			34403506	NETHER GREEN INFANT SCHOOL		[53.3674738,-1.5365309]	
2X5S3877			34402846	NETHER GREEN JUNIOR SCHOOL		[53.3674091,-1.5291677]	
2X5S3901			34403100	LYDGATE INFANT SCHOOL		[53.3802124,-1.5153762]	
2X5S3918			34404639	ECCLESALL INFANT SCHOOL		[53.359165,-1.5197774]	
2X5S397D			34404639	HIGH STORRS SCHOOL		[53.357603,-1.5225295]	
2X5S39A7			34404819	BENTS GREEN SECONDARY SCHOOL		[53.3537179,-1.5334049]	
2X5S39A8			34404915	GREYSTONES PRIMARY SCHOOL		[53.3632115,-1.5112868]	
2X5S3A6H			34402649	2		[53.3650974,-1.4957117]	
2X5S3AFC			34403133	2 TINTAGEL HOUSE		[53.3621535,-1.490397]	
2X5S3AFY			34404448	MYLNHURST PREPARATORY SCHOOL AND NURSERY		[53.3514898,-1.5089872]	
2X5S3BF1			34407613	BIRLEY SPA COMMUNITY PRIMARY SCHOOL		[53.3476053,-1.3895814]	
2X5S3BRW			34407852	WOODHOUSE WEST PRIMARY SCHOOL		[53.3568052,-1.3852431]	
2X5S3BRX			34407905	BRUNSWICK PRIMARY SCHOOL		[53.3597361,-1.3613701]	
2X5S3BXM			34406851	STRADBROKE PRIMARY SCHOOL		[53.3633937,-1.400897]	
2X5S3BXS			34406845	ATHELSTAN PRIMARY SCHOOL		[53.3708268,-1.3992743]	
2X5S3BXV			34407917	THE CITY SCHOOL		[53.3588515,-1.3916444]	
2X5S3C5Y			34406732	BALLIFIELD PRIMARY SCHOOL		[53.3687573,-1.3794804]	
2X5S3C69			32603210	ASTON FENCE JUNIOR AND INFANT SCHOOL		[53.3661348,-1.3379662]	
2X5S3CFY			34404542	4		[53.3216954,-1.5322078]	
2X5S3CM6			34404581	DORE PRIMARY SCHOOL		[53.3242361,-1.5383355]	
2X5S3CX6			34401023	TOTLEY PRIMARY SCHOOL		[53.3136503,-1.53911]	
2X5S3CXH			34404423	BRADWAY PRIMARY SCHOOL		[53.3185329,-1.5101309]	
2X5S3CXK			34404647	SCHOOL HOUSE		[53.3147591,-1.5422652]	
2X5S3DD8			34408961	NORFOLK PARK SCHOOL		[53.3681407,-1.4250957]	
2X5S3DFB			34401558	SHEFFIELD CITY COLLEGE		[53.3725368,-1.4599722]	
2X5S3E29			34401233	SPRING LANE COLLEGE		[53.3648415,-1.440188]	
2X5S3E3M			34401903	NORFOLK PARK PRIMARY SPECIAL SCHOOL		[53.3700716,-1.4554945]	
2X5S3FCA			34401770	WYBOURN PRIMARY SCHOOL		[53.379045,-1.4443914]	
2X5S3FP6			34409186	HALFWAY NURSERY AND INFANT SCHOOL		[53.3274102,-1.3472762]	
2X5S3FZ2			34407992	SHORTBROOK PRIMARY SCHOOL		[53.330759,-1.3485445]	
2X5S3G1P			32601658	LAUGHTON ALL SAINTS C OF E PRIMARY SCHOOL		[53.3885917,-1.2234492]	
2X5S3GAT			32601759	DINNINGTON COMPREHENSIVE SCHOOL		[53.3737251,-1.20445]	
2X5S3H1C			32603294	ASTON COMPREHENSIVE SCHOOL		[53.3690833,-1.3235377]	
2X5S3H3J			32600589	WALES HIGH SCHOOL		[53.3434169,-1.2738069]	
2X5S3H3K			32600589	KIVETON PARK MEADOWS JUNIOR SCHOOL		[53.3440125,-1.2756744]	
2X5S3H5Q			32600586	KIVETON PARK INFANT SCHOOL		[53.341658,-1.2669128]	
2X5S3HXQ			34403193	NETHERTHORPE PRIMARY SCHOOL		[53.3861857,-1.4812101]	
2X5S3JJT			34405469	FIRSHILL FIRST AND MIDDLE SCHOOL		[53.4026738,-1.463562]	2009-01-06
2X5S3JY0			34406331	BRADFIELD SCHOOL		[53.4245829,-1.5470939]	
2X5S3K0Y			34400724	WHARNCLIFFE SIDE PRIMARY SCHOOL		[53.4499899,-1.5557227]	
2X5S3K3E			34405213	WINDMILL HILL PRIMARY SCHOOL		[53.4584286,-1.4794414]	
2X5S3K8X			34405385	LOUND INFANT SCHOOL		[53.4649148,-1.4765156]	
2X5S3K9E			34405289	GREENGATE LANE PRIMARY SCHOOL		[53.4708338,-1.4837341]	
2X5S3KY1			34409541	HIGH GREEN PRIMARY SCHOOL		[53.4750587,-1.490071]	
2X5S3MAB			34406418	FORMER GRENOSIDE PRIMARY SCHOOL		[53.442953,-1.5012054]	
2X5S3MAR			34409931	ECCLESFIELD PRIMARY SCHOOL		[53.4394276,-1.4674803]	
2X5S3MFS			34405528	ECCLESFIELD SCHOOL		[53.4533492,-1.4670201]	
2X5S3MNA			34400488	STOCKSBRIDGE JUNIOR SCHOOL		[53.4751522,-1.59745]	
2X5S3MNB			34400621	STOCKSBRIDGE HIGH SCHOOL		[53.4786615,-1.5961813]	
2X5S3N7F			1802554	PENISTONE GRAMMAR SCHOOL ALC		[53.5330462,-1.6362632]	
2X5S3P5M			34401441	BURNGREAVE MIDDLE SCHOOL		[53.3972243,-1.4590284]	2009-01-06
2X5S3P5N			34401804	4		[53.394647,-1.4556024]	
2X5S3PBS			34406038	WHITEWAYS PRIMARY SCHOOL		[53.4043275,-1.4476876]	
2X5S3PNK			34408955	HARTLEY BROOK PRIMARY SCHOOL		[53.4288237,-1.4523414]	
2X5S3PNP			34405480	BECK PRIMARY SCHOOL		[53.4352281,-1.4472271]	
2X5S3PZR			34405699	HUCKLOW PRIMARY SCHOOL		[53.4133676,-1.4530467]	
2X5S3QS1			34406384	MEYNELL PRIMARY SCHOOL		[53.4228461,-1.4899856]	
2X5S3QS3			34408984	CHAUCER COMMUNITY SCHOOL		[53.4269195,-1.4868853]	2012-03-14
2X5S3QSB			34406201	SOUTHEY GREEN COMMUNITY PRIMARY SCHOOL		[53.4207298,-1.4752376]	
2X5S3QSF			34406360	PARKWOOD ACADEMY		[53.412773,-1.4851448]	
2X5S3QX2			34409057	MANSEL PRIMARY SCHOOL AND WOLLEY WOOD SCHOOL		[53.4332393,-1.4870802]	
2X5S3QX4			34405802	MONTENEY PRIMARY SCHOOL		[53.4357169,-1.4678277]	
2X5S3RGJ			34402703	49		[53.3932116,-1.4951703]	
2X5S3RY3			34403172	RIVELIN PRIMARY SCHOOL		[53.398312,-1.5046754]	
2X5S3SZF			34403466	STANNINGTON INFANT SCHOOL		[53.3940907,-1.5463187]	
2X5S3T4H			34406473	LOXLEY PRIMARY SCHOOL		[53.4061874,-1.5341122]	
2X5S3T4K			34403201	NOOK LANE JUNIOR SCHOOL		[53.3970322,-1.5469042]	
2X5S3TWD			32603538	59-63		[53.42401,-1.3406654]	
2X5S3V1E			32603563	OAKWOOD TECHNOLOGY COLLEGE		[53.4163152,-1.3455086]	
2X5S3VBS			32602670	NEWMAN SCHOOL		[53.4085406,-1.3326002]	
2X5S3VKV			32604211	BRINSWORTH MANOR INFANT SCHOOL		[53.4056312,-1.369619]	
2X5S3VKW			32604212	BRINSWORTH COMPREHENSIVE SCHOOL		[53.4031172,-1.3788008]	
2X5S3VYS			32600415	OLD HALL COMPREHENSIVE SCHOOL		[53.4345166,-1.3983932]	
2X5S3W71			32602688	ABBEY SCHOOL		[53.4362979,-1.4059094]	
2X5S3WT0			32601265	RAWMARSH NURSERY SCHOOL		[53.4593469,-1.3362034]	2008-12-09
2X5S3XBB			1801308	THE HILL PRIMARY ACADEMY		[53.5484563,-1.2977889]	
2X5S3XFS			32604037	BRAMPTON THE ELLIS CHURCH OF ENGLAND INFANT SCHOOL		[53.5026883,-1.367352]	
2X5S3XNN			32603012	WATH UPON DEARNE COMPREHENSIVE SCHOOL		[53.4960034,-1.3423879]	
2X5S3XSB			1801104	CARRFIELD PRIMARY ACADEMY		[53.5250102,-1.3156884]	
2X5S3XTK			1801149	DEARNE ADVANCED LEARNING CENTRE		[53.528923,-1.3052614]	
2X5S3Y6B			11203552	DONCASTER ROAD JUNIOR SCHOOL		[53.4934213,-1.2725146]	
2X5S3YF7			32601983	SWINTON COMMUNITY SCHOOL		[53.4828861,-1.3213995]	
2X5S3YW1			32601944	MILTON SCHOOL		[53.4886013,-1.3148124]	
2X5S3YW2			32602004	SWINTON BROOKFIELD PRIMARY SCHOOL		[53.4832243,-1.3113726]	
2X5S406N			32600261	ARNOLD CENTRE		[53.43026,-1.3266318]	
2X5S406Q			32601201	CLIFTON COMPREHENSIVE SCHOOL		[53.4326233,-1.3394187]	
2X5S40CC			32604918	TRINITY CROFT C OF E SCHOOL		[53.4382516,-1.3109402]	
2X5S40CS			32605088	THRYBERGH FULLERTON CHURCH OF ENGLAND PRIMARY SCHOOL		[53.4523762,-1.2960595]	
2X5S40D1			32605079	THRYBERGH COMPREHENSIVE SCHOOL		[53.4509691,-1.2967604]	
2X5S40GT			32605098	DALTON FOLJAMBE JUNIOR AND INFANT SCHOOL		[53.4425511,-1.3067607]	
2X5S41BB			32600902	MALTBY COMMUNITY SCHOOL		[53.4237064,-1.207701]	2010-03-01
2X5S41M9			32602791	THURCROFT JUNIOR SCHOOL		[53.3926985,-1.2557652]	
2X5S428P			34403040	1 BRANTWOOD SCHOOL		[53.3654401,-1.4896365]	
2X5S42K2			34404799	DOBCROFT INFANT SCHOOL		[53.3477665,-1.5089222]	
2X5S42NY			34404623	ABBEYDALE GRANGE SCHOOL		[53.3479689,-1.4966648]	
2X5S442C			1800524	221		[53.5465854,-1.4604639]	
2X5S44FK			1802192	WORSBROUGH COMMON PRIMARY SCHOOL		[53.5392039,-1.47622]	
2X5S44PR			1801733	BIRDWELL PRIMARY SCHOOL		[53.508415,-1.4798826]	
2X5S45QS			1803798	BUDDIES CHILDRENS CENTRE		[53.5621551,-1.4687804]	
2X5S460J			1800192	ATHERSLEY NORTH PRIMARY SCHOOL		[53.5842626,-1.4824316]	
2X5S460M			1801869	ATHERSLEY SOUTH PRIMARY SCHOOL		[53.5768933,-1.4744265]	
2X5S46TZ			1800319	WILLOWGARTH HIGH SCHOOL		[53.587119,-1.378421]	
2X5S470J			1800360	GRIMETHORPE LADYWOOD PRIMARY SCHOOL		[53.5724353,-1.372113]	
2X5S481E			1800839	DARFIELD VALLEY PRIMARY SCHOOL		[53.5309161,-1.3853379]	
2X5S481H			1800851	ALL SAINTS ACADEMY		[53.5354112,-1.371679]	
2X5S488F			1801712	HOYLAND COMMON PRIMARY SCHOOL		[53.4976918,-1.4680127]	
2X5S49P6			1802294	SILKSTONE PRE SCHOOL PLAY GROUP		[53.5443071,-1.5652323]	
2X5S4A51			1801016	WELLGATE PRIMARY SCHOOL		[53.5877201,-1.5051703]	
2X5S4AKV			34404346	ABBEY LANE PRIMARY SCHOOL		[53.3386876,-1.4849396]	
2X5S4ATY			34404127	MUNDELLA PRIMARY SCHOOL		[53.3448998,-1.4707606]	
2X5S4B06			34403771	30 JORDANTHORPE HOUSE		[53.3302999,-1.4622022]	
2X5S4BGR			34403713	CARFIELD PRIMARY SCHOOL		[53.3541657,-1.4663941]	
2X5S4BYQ			34405718	3 BRIGHTSIDE NURSERY AND INFANT SCHOOL		[53.4115001,-1.4209973]	
2X5S4BYR			34405821	WINCOBANK NURSERY INFANT SCHOOL		[53.4198504,-1.4228324]	
2X5S4BYS			34405617	CONCORD JUNIOR SCHOOL		[53.4200798,-1.4294125]	
2X5S4CZH			34401799	ACRES HILL PRIMARY SCHOOL		[53.3801505,-1.4179341]	
2X5S4D7N			34401926	120 PHILLIMORE PARK COMMUNITY PRIMARY SCHOOL		[53.3945645,-1.4171816]	
2X5S4DFQ			33700162	OAKRIDGE COUNTY PRIMARY SCHOOL		[54.5373698,-0.7761871]	
2X5S4DFR			33703151	SEATON COUNTY PRIMARY SCHOOL		[54.5514493,-0.7901138]	
2X5S4DGR			16202033	SCHOOL BUNGALOW		[54.4481676,-1.2834842]	
2X5S4DJX			16200598	5 STOKESLEY COMMUN PRIMARY SCHOOL		[54.4721375,-1.1896791]	2012-06-13
2X5S4DQ1			16200600	STOKESLEY SCHOOL		[54.4674994,-1.1829048]	
2X5S4DX2			16202491	PRIMARY SCHOOL		[54.492669,-1.1282255]	2009-04-30
2X5S53QK			34205009	KIRK SMEATON C OF E PRIMARY SCHOOL		[53.6432009,-1.2162281]	
2X5S55WW			45801301	THE MINSTER SCHOOL		[53.9612827,-1.080423]	
2X5S57JH			45801397	YORK STEINER SCHOOL		[53.9426363,-1.0773738]	
2X5S57JM			45801080	ST OSWALDS CHURCH OF ENGLAND PRIMARY SCHOOL		[53.9368288,-1.0702204]	
2X5S57MA			34200341	FULFORD SCHOOL		[53.9363539,-1.0669255]	
2X5S57W8			45801473	ST LAWRENCES CHURCH OF ENGLAND PRIMARY SCHOOL		[53.9524839,-1.0653167]	
2X5S57WK			45801288	BADGER HILL PRIMARY SCHOOL		[53.9504508,-1.0411188]	
2X5S58T9			33701252	13		[54.2775545,-0.4100149]	
2X5S5APB			33701928	GEORGE PINDAR COMMUNITY SPORTS COLLEGE		[54.2385816,-0.3937436]	
2X5S5AWX			33701897	OVERDALE CP SCHOOL		[54.2437329,-0.3931446]	
2X5S5AYZ			33702531	CAYTON COUNTY PRIMARY SCHOOL		[54.2341165,-0.3771162]	
2X5S5B7F			33703602	HINDERWELL CP SCHOOL		[54.2668841,-0.4181182]	
2X5S5BB4			33701245	SPRINGHEAD SPECIAL SCHOOL		[54.2671671,-0.4170786]	
2X5S5BBN			33303852	HERTFORD VALE C OF E PRIMARY SCHOOL		[54.198031,-0.446931]	
2X5S5BDA			33701452	YORKSHIRE COAST COLLEGE		[54.2840286,-0.4363565]	
2X5S5CJY			33701414	BARROWCLIFF COUNTY JUNIOR SCHOOL		[54.2874099,-0.4309437]	
2X5S5CKC			33701754	GRAHAM SCHOOL		[54.2796117,-0.4416231]	
2X5S5DB4			33702053	LINDHEAD CP SCHOOL		[54.3265459,-0.4526297]	
2X5S5DM5			33700992	BROMPTON HALL SCHOOL		[54.2268663,-0.5554093]	
2X5S5G4P			45902738	HILDERTHORPE PRIMARY SCHOOL		[54.0765433,-0.209442]	
2X5S5GK9			45902364	QUAY PRIMARY SCHOOL		[54.086906,-0.1985072]	
2X5S5GKW			45904281	HEADLANDS SCHOOL AND COMMUNITY SCIENCE COLLEGE		[54.0985435,-0.1833513]	
2X5S5GQK			45902932	EAST RIDING COLLEGE		[54.0918528,-0.1969012]	
2X5S5GQP			45904330	BAY PRIMARY SCHOOL		[54.0941261,-0.195044]	
2X5S5GY5			45903690	NEW PASTURE LANE PRIMARY SCHOOL		[54.096818,-0.215221]	
2X5S5HFN			33302983	MALTON CP SCHOOL		[54.1411845,-0.7888409]	
2X5S5HRN			33303218	RILLINGTON CP SCHOOL		[54.1565808,-0.6950391]	
2X5S5J1S			33302685	LEAVENING COUNTY PRIMARY SCHOOL		[54.0584379,-0.8020804]	
2X5S5JPR			33304152	PICKERING COUNTY JUNIOR SCHOOL		[54.2483958,-0.7847835]	
2X5S5KDR			34202056	DUNNINGTON CHURCH OF ENGLAND PRIMARY SCHOOL		[53.9644083,-0.9861986]	
2X5S5KQ6			34202421	WHELDRAKE CHURCH OF ENGLAND PRIMARY SCHOOL		[53.897632,-0.9656556]	
2X5S5KRZ			33700799	WHITBY SCHOOL		[54.4822203,-0.6238203]	2011-11-30
2X5S5M6M			33703589	DANBY C OF E PRIMARY SCHOOL		[54.4610619,-0.9222818]	
2X5S5M6P			33702924	38 CASTLETON COUNTY PRIMARY SCHOOL		[54.4633606,-0.9433371]	
2X5S5MM9			33700468	WEST CLIFF COUNTY PRIMARY SCHOOL		[54.4884718,-0.6211096]	
2X5S5NBP			33700425	GOATHLAND CP SCHOOL		[54.4035498,-0.7203065]	
2X5S5NJP			45800963	KNAVESMIRE PRIMARY SCHOOL		[53.9441925,-1.0893298]	
2X5S5NJS			45800765	MILLTHORPE SCHOOL		[53.9489108,-1.0904768]	
2X5S5NPF			45800234	YORK COLLEGE		[53.9297236,-1.1136163]	
2X5S5NRR			34200058	ARCHBISHOP OF YORK CHURCH OF ENGLAND JUNIOR SCHOOL		[53.9208898,-1.1017129]	
2X5S5NTF			34202247	SCHOOL HOUSE		[53.9266344,-1.1864605]	
2X5S5NV8			16601092	RUFFORTH PRIMARY SCHOOL		[53.9583305,-1.1978687]	
2X5S5NXR			34200155	COPMANTHORPE PRIMARY SCHOOL		[53.9159843,-1.1375511]	
2X5S5P02			34202606	APPLETON ROEBUCK CP SCHOOL		[53.8736294,-1.1586657]	
2X5S5P6F			45800243	DRINGHOUSES PRIMARY SCHOOL		[53.9410966,-1.1104052]	
2X5S5PJA			45800251	WOODTHORPE PRIMARY SCHOOL		[53.9365816,-1.1283993]	
2X5S5PVY			45800494	LOWFIELD SCHOOL		[53.9522354,-1.1254832]	2012-07-05
2X5S5PYM			45800468	OAKLANDS SCHOOL		[53.948521,-1.1301013]	2009-12-17
2X5S5Q42			45800899	12		[53.9551235,-1.1002932]	
2X5S5QBS			45800900	ST PAULS CHURCH OF ENGLAND PRIMARY SCHOOL		[53.9550103,-1.0995794]	
2X5S5QC8			45800575	OUR LADY QUEEN OF MARTYRS ROMAN CATHOLIC PRIMARY		[53.9521358,-1.1068893]	
2X5S5QCE			45800996	ACOMB PRIMARY SCHOOL		[53.9534546,-1.1152173]	
2X5S5QYR			45901923	EAST YORKSHIRE COLLEGE OF FURTHER EDUCATION		[54.0079268,-0.4283479]	
2X5S5RH9			45903273	KINGS MILL SCHOOL		[54.006926,-0.4440111]	
2X5S5S6C			45902501	WETWANG C OF E VC PRIMARY SCHOOL		[54.0185421,-0.5762935]	
2X5S5SDC			45902981	MIDDLETON ON THE WOLDS C OF E VC PRIMARY SCHOOL		[53.9364012,-0.5646183]	
2X5S5SZ5			45800781	CARR JUNIOR SCHOOL		[53.9631441,-1.1275873]	
2X5S5T4V			16600905	UPPER POPPLETON COUNTY INFANT SCHOOL		[53.9838272,-1.1555652]	
2X5S5T4Y			16600905	POPPLETON OUSEBANK PRIMARY SCHOOL		[53.9838272,-1.1555652]	
2X5S5T9C			16601459	TOCKWITH CHURCH OF ENGLAND PRIMARY SCHOOL		[53.9628925,-1.2886984]	
2X5S5TJ3			16601589	GREEN HAMMERTON CHURCH OF ENGLAND PRIMARY SCHOOL		[54.0036924,-1.3001633]	
2X5S5TTW			16205236	FOREST OF GALTRES ANGLICAN METHODIST PRIMARY SCHOOL		[54.0201933,-1.1608877]	
2X5S5VAG			45800459	ST PETERS SCHOOL		[53.9661382,-1.092511]	
2X5S5VHK			33300508	CANON LEE SCHOOL		[53.9762036,-1.1007393]	
2X5S5VTM			45801371	ST AELREDS RC PRIMARY SCHOOL		[53.9619792,-1.0475001]	
2X5S5VV3			45801167	APPLEFIELDS SCHOOL		[53.9650643,-1.0455244]	
2X5S5VV6			45801480	HEWORTH CHURCH OF ENGLAND PRIMARY SCHOOL		[53.967097,-1.060539]	
2X5S5VVP			33302170	BURNHOLME COMMUNITY COLLEGE		[53.9644105,-1.0492129]	
2X5S5X44			33301075	JOSEPH ROWNTREE SCHOOL		[53.9974751,-1.0690474]	2009-09-10
2X5S5X7Q			33300961	ROBERT WILKINSON PRIMARY SCHOOL		[54.0374134,-1.0428464]	
2X5S5XM3			33302152	HUNTINGTON SCHOOL		[53.9902102,-1.0658456]	
2X5S5XR2			45901883	SUTTON UPON DERWENT CEVC PRIMARY SCHOOL		[53.9147304,-0.924035]	
2X5S5XVB			34202501	ELVINGTON CHURCH OF ENGLAND PRIMARY SCHOOL		[53.9241489,-0.9410923]	
2X5S5Y2S			45901681	65 POCKLINGTON COMMUNITY JUNIOR SCHOOL		[53.9337272,-0.7780517]	
2X5S5YGH			45904644	SCHOOL STORES		[53.9322313,-0.7671287]	
2X5S5YPX			45901107	BARMBY MOOR C OF E PRIMARY SCHOOL		[53.9327823,-0.8174226]	
2X5S5YQB			45904331	MARKET WEIGHTON SCHOOL		[53.8669687,-0.6558556]	
2X5S5YY2			45904197	MARKET WEIGHTON CHILDRENS CENTRE		[53.8599543,-0.6644128]	
2X5S5ZMQ			33302364	SHERIFF HUTTON CP SCHOOL		[54.0895613,-1.0106268]	
2X5S5ZXB			16204469	STILLINGTON COMMUNITY PRIMARY SCHOOL		[54.1032576,-1.1083176]	
2X5S6034			16205111	SUTTON ON THE FOREST CHURCH OF ENGLAND VC PRIMARY SCHOOL		[54.0755077,-1.1064819]	
2X5S606R			16280926	ALNE PRIMARY SCHOOL		[54.0820308,-1.2453479]	
2X5S60CG			16201298	EASINGWOLD SCHOOL		[54.1156517,-1.1924356]	
2X5S60NP			16201322	EASINGWOLD COMMUNITY PRIMARY SCHOOL		[54.1247548,-1.2003073]	
2X5S615D			33303941	HELMSLEY COUNTY PRIMARY SCHOOL		[54.2487342,-1.0589733]	
2X5S61DZ			33304497	SINNINGTON COUNTY PRIMARY SCHOOL		[54.2617348,-0.8651766]	
2X5S61KH			33363807	RYEDALE SCHOOL		[54.2506787,-0.9957868]	
2X5S61NP			16200508	THIRSK SCHOOL AND SIXTH FORM COLLEGE		[54.2239529,-1.3470008]	
2X5S628K			16200508	SOWERBY COUNTY PRIMARY SCHOOL A		[54.2266567,-1.3467434]	2009-04-30
2X5S62KX			34203185	WISTOW PRIMARY SCHOOL		[53.8145245,-1.1017693]	
2X5S6371			34206207	FORMER CLINIC		[53.7818604,-1.0732516]	
2X5S63S2			45900682	BUBWITH COUNTY PRIMARY SCHOOL		[53.8173557,-0.9184939]	
2X5S63SR			34206775	SELBY COLLEGE		[53.7753342,-1.0524396]	
2X5S63YS			34205647	DRAX CP SCHOOL		[53.7285681,-0.9770059]	
